Fecha,Estacion,NombreEstacion,Latitud,Longitud,pH,OD,Turbidez,Conductividad,Nitratos,DBO5,Fosfatos,Arsenico,Precipitacion_mm,Temperatura_Aire_C,ICA,Categoria_ICA
2025-09-20,CH-07,Uchumayo,-16.504,-71.65,7.3,5.93,11.1,870.6,6.81,5.72,0.551,0.0071,0.0,15.3,62,Regular
2025-09-21,CH-05,Tingo,-16.4305,-71.555,7.11,7.57,9.3,713.0,4.82,3.8,0.441,0.0055,0.0,16.3,72,Buena
2025-09-22,CH-06,Tiabaya,-16.468,-71.584,7.18,6.68,13.4,760.4,5.27,3.53,0.541,0.0054,5.8,12.9,66,Regular
2025-09-23,CH-01,Charcani,-16.357,-71.546,7.83,8.71,2.9,308.1,0.52,0.5,0.094,0.0032,7.0,16.2,94,Excelente
2025-09-24,CH-01,Charcani,-16.357,-71.546,7.8,8.19,2.6,298.7,1.23,1.56,0.158,0.0016,11.9,11.4,91,Excelente
2025-09-24,CH-06,Tiabaya,-16.468,-71.584,7.15,6.63,10.3,820.6,5.52,5.6,0.43,0.0065,4.5,15.6,65,Regular
2025-09-24,CH-04,Puente Bolognesi,-16.4018,-71.534,7.69,7.22,7.1,546.4,3.49,4.04,0.391,0.0053,20.0,12.8,76,Buena
2025-09-24,CH-02,Chilina,-16.3815,-71.5295,7.86,7.89,3.8,415.7,0.97,2.3,0.178,0.003,0.0,13.7,89,Buena
2025-09-24,CH-07,Uchumayo,-16.504,-71.65,7.49,6.23,14.5,832.3,6.37,3.99,0.671,0.0067,10.0,16.3,62,Regular
2025-09-24,CH-08,Vitor,-16.56,-71.78,7.15,6.02,15.4,989.0,7.76,6.99,0.603,0.0077,0.0,13.5,52,Regular
2025-09-24,CH-08,Vitor,-16.56,-71.78,7.18,5.01,14.6,934.9,7.07,5.57,0.599,0.007,22.2,12.1,57,Regular
2025-09-24,CH-05,Tingo,-16.4305,-71.555,7.46,7.16,8.5,693.9,4.08,3.68,0.38,0.0057,0.0,15.7,74,Buena
2025-09-24,CH-02,Chilina,-16.3815,-71.5295,7.98,7.99,4.1,352.6,0.86,1.29,0.226,0.0036,27.9,12.6,91,Excelente
2025-09-24,CH-06,Tiabaya,-16.468,-71.584,7.63,6.26,20.5,789.8,5.4,5.04,0.408,0.0045,0.0,14.1,55,Regular
2025-09-25,CH-01,Charcani,-16.357,-71.546,7.92,8.91,2.9,329.7,0.37,0.5,0.065,0.0018,0.0,15.1,95,Excelente
2025-09-26,CH-05,Tingo,-16.4305,-71.555,7.53,6.3,7.0,654.7,5.01,4.72,0.432,0.0053,0.0,18.2,72,Buena
2025-09-26,CH-07,Uchumayo,-16.504,-71.65,7.5,6.28,10.7,771.2,6.23,5.55,0.556,0.0062,0.0,16.9,64,Regular
2025-09-26,CH-07,Uchumayo,-16.504,-71.65,7.4,6.39,13.3,811.1,6.46,4.79,0.582,0.0059,12.8,16.4,62,Regular
2025-09-26,CH-01,Charcani,-16.357,-71.546,7.68,9.1,5.4,293.5,0.29,0.76,0.01,0.0019,0.0,15.7,91,Excelente
2025-09-26,CH-04,Puente Bolognesi,-16.4018,-71.534,7.57,7.31,15.6,538.2,3.43,3.72,0.376,0.0057,17.8,18.0,67,Regular
2025-09-26,CH-04,Puente Bolognesi,-16.4018,-71.534,7.56,7.18,10.5,586.6,3.53,3.98,0.329,0.0056,8.0,17.2,72,Buena
2025-09-27,CH-06,Tiabaya,-16.468,-71.584,7.14,6.43,8.7,798.9,5.38,5.36,0.456,0.0061,0.0,19.4,68,Regular
2025-09-27,CH-04,Puente Bolognesi,-16.4018,-71.534,7.41,7.12,9.8,544.9,4.61,3.47,0.372,0.004,17.7,13.0,72,Buena
2025-09-28,CH-07,Uchumayo,-16.504,-71.65,7.38,5.2,15.6,849.5,6.61,4.98,0.653,0.007,0.0,7.9,58,Regular
2025-09-29,CH-01,Charcani,-16.357,-71.546,7.61,8.99,4.9,294.5,0.66,1.77,0.142,0.0019,0.0,12.4,89,Buena
2025-09-29,CH-03,Puente Grau,-16.3984,-71.5373,7.77,8.07,5.2,462.5,3.57,2.42,0.248,0.0043,0.0,19.9,82,Buena
2025-09-29,CH-06,Tiabaya,-16.468,-71.584,7.75,6.52,10.0,737.0,5.3,4.34,0.537,0.0063,8.8,11.1,69,Regular
2025-09-29,CH-01,Charcani,-16.357,-71.546,7.82,9.63,10.1,287.4,0.05,0.99,0.121,0.0008,12.7,16.1,86,Buena
2025-09-29,CH-05,Tingo,-16.4305,-71.555,7.2,6.96,11.1,709.4,3.94,3.97,0.415,0.005,0.0,13.7,71,Buena
2025-09-30,CH-03,Puente Grau,-16.3984,-71.5373,7.77,7.27,2.6,485.4,2.57,2.31,0.22,0.0034,0.4,16.2,87,Buena
2025-09-30,CH-07,Uchumayo,-16.504,-71.65,6.96,6.46,11.7,802.4,6.44,5.32,0.631,0.0069,24.1,12.0,62,Regular
2025-10-01,CH-07,Uchumayo,-16.504,-71.65,7.51,6.07,14.3,869.8,6.56,5.64,0.525,0.0069,0.0,13.6,58,Regular
2025-10-01,CH-08,Vitor,-16.56,-71.78,7.28,5.82,17.3,883.1,6.9,6.65,0.674,0.008,0.0,14.0,52,Regular
2025-10-03,CH-04,Puente Bolognesi,-16.4018,-71.534,7.34,7.64,4.2,582.6,4.0,3.54,0.267,0.0038,0.0,15.7,80,Buena
2025-10-03,CH-08,Vitor,-16.56,-71.78,7.23,5.69,16.6,995.2,7.59,6.36,0.696,0.0068,4.0,16.4,52,Regular
2025-10-04,CH-08,Vitor,-16.56,-71.78,7.48,5.03,12.7,947.5,8.34,5.73,0.61,0.0049,6.2,18.3,57,Regular
2025-10-05,CH-06,Tiabaya,-16.468,-71.584,7.36,6.36,9.7,796.4,5.35,5.32,0.401,0.0052,0.9,12.8,67,Regular
2025-10-05,CH-03,Puente Grau,-16.3984,-71.5373,7.94,7.74,6.9,456.0,2.38,3.18,0.23,0.0036,3.1,16.2,81,Buena
2025-10-06,CH-07,Uchumayo,-16.504,-71.65,7.14,5.87,16.0,835.4,6.1,4.7,0.568,0.0081,4.8,16.2,59,Regular
2025-10-06,CH-05,Tingo,-16.4305,-71.555,7.18,6.68,6.0,672.8,4.22,3.03,0.382,0.0043,0.0,14.3,78,Buena
2025-10-07,CH-04,Puente Bolognesi,-16.4018,-71.534,7.77,6.8,9.5,527.5,2.99,3.48,0.286,0.0056,2.8,21.1,76,Buena
2025-10-07,CH-08,Vitor,-16.56,-71.78,7.05,5.71,15.2,938.9,6.95,5.49,0.66,0.0072,6.1,13.2,57,Regular
2025-10-08,CH-01,Charcani,-16.357,-71.546,8.4,8.78,5.4,301.7,0.35,1.11,0.085,0.0016,0.0,13.4,91,Excelente
2025-10-08,CH-08,Vitor,-16.56,-71.78,7.36,5.57,14.7,965.9,7.01,5.67,0.658,0.0086,3.7,12.7,57,Regular
2025-10-08,CH-01,Charcani,-16.357,-71.546,7.63,8.99,5.9,333.5,0.2,0.5,0.102,0.0011,0.0,16.2,92,Excelente
2025-10-09,CH-06,Tiabaya,-16.468,-71.584,7.68,5.86,8.7,758.0,5.58,4.84,0.488,0.0057,11.5,15.9,69,Regular
2025-10-09,CH-06,Tiabaya,-16.468,-71.584,7.66,6.28,12.1,770.6,5.61,3.81,0.481,0.007,0.0,19.3,67,Regular
2025-10-11,CH-04,Puente Bolognesi,-16.4018,-71.534,7.75,7.69,11.0,570.2,3.87,2.57,0.324,0.0035,7.0,17.3,74,Buena
2025-10-11,CH-05,Tingo,-16.4305,-71.555,7.32,6.19,9.0,675.8,4.73,3.06,0.426,0.0046,0.0,24.7,74,Buena
2025-10-11,CH-01,Charcani,-16.357,-71.546,7.79,9.24,1.4,285.6,0.82,0.5,0.066,0.0015,33.2,10.4,96,Excelente
2025-10-11,CH-06,Tiabaya,-16.468,-71.584,7.24,6.55,12.2,804.4,5.56,4.86,0.37,0.007,7.0,17.5,65,Regular
2025-10-11,CH-06,Tiabaya,-16.468,-71.584,7.58,6.69,13.0,748.4,5.61,3.44,0.464,0.0049,5.3,13.6,66,Regular
2025-10-11,CH-07,Uchumayo,-16.504,-71.65,7.09,5.78,11.5,829.6,7.28,5.27,0.592,0.0068,0.0,9.9,61,Regular
2025-10-11,CH-08,Vitor,-16.56,-71.78,7.49,5.82,9.8,927.9,7.52,6.16,0.57,0.0064,0.0,18.6,61,Regular
2025-10-11,CH-04,Puente Bolognesi,-16.4018,-71.534,7.81,7.26,11.0,519.2,3.1,4.16,0.276,0.0042,9.7,19.4,72,Buena
2025-10-12,CH-01,Charcani,-16.357,-71.546,7.98,8.55,2.2,343.6,0.81,2.01,0.121,0.0026,2.2,15.3,92,Excelente
2025-10-13,CH-04,Puente Bolognesi,-16.4018,-71.534,7.17,6.77,4.8,585.1,3.72,3.49,0.32,0.0046,0.0,13.1,80,Buena
2025-10-15,CH-03,Puente Grau,-16.3984,-71.5373,7.69,8.5,8.3,403.9,1.94,1.54,0.222,0.0036,0.8,12.0,83,Buena
2025-10-15,CH-08,Vitor,-16.56,-71.78,7.46,6.83,15.2,981.1,7.21,4.73,0.666,0.0085,5.7,17.2,58,Regular
2025-10-15,CH-07,Uchumayo,-16.504,-71.65,7.35,5.63,13.5,860.7,6.07,5.37,0.603,0.0083,0.0,14.4,61,Regular
2025-10-16,CH-05,Tingo,-16.4305,-71.555,7.69,6.93,8.8,693.4,4.32,3.83,0.473,0.0051,8.4,17.1,73,Buena
2025-10-16,CH-06,Tiabaya,-16.468,-71.584,7.37,6.72,12.8,771.6,5.69,4.86,0.439,0.0071,10.5,18.4,64,Regular
2025-10-16,CH-07,Uchumayo,-16.504,-71.65,7.32,6.64,14.2,812.3,6.46,4.48,0.565,0.0055,10.4,16.3,61,Regular
2025-10-16,CH-02,Chilina,-16.3815,-71.5295,7.68,7.39,6.6,399.6,1.61,1.62,0.175,0.0026,13.6,14.9,86,Buena
2025-10-17,CH-01,Charcani,-16.357,-71.546,7.65,8.83,7.7,326.8,0.41,1.07,0.079,0.0016,1.5,18.1,88,Buena
2025-10-18,CH-05,Tingo,-16.4305,-71.555,7.43,6.68,10.7,686.5,3.74,4.79,0.398,0.005,18.1,15.1,70,Regular
2025-10-18,CH-06,Tiabaya,-16.468,-71.584,7.6,6.01,12.3,747.2,5.63,4.6,0.455,0.0068,6.3,16.5,65,Regular
2025-10-19,CH-02,Chilina,-16.3815,-71.5295,7.82,8.42,5.4,387.4,2.13,0.5,0.177,0.0028,14.6,13.0,88,Buena
2025-10-19,CH-03,Puente Grau,-16.3984,-71.5373,7.65,8.13,8.5,454.3,2.14,3.27,0.299,0.0041,12.8,22.3,79,Buena
2025-10-19,CH-01,Charcani,-16.357,-71.546,7.91,8.43,0.7,283.5,0.4,2.39,0.056,0.0034,0.0,17.3,94,Excelente
2025-10-19,CH-01,Charcani,-16.357,-71.546,7.89,8.88,6.6,267.2,0.5,2.13,0.168,0.0023,11.9,11.2,87,Buena
2025-10-19,CH-01,Charcani,-16.357,-71.546,7.86,9.19,3.5,240.3,0.66,1.31,0.075,0.0035,1.7,16.0,92,Excelente
2025-10-19,CH-08,Vitor,-16.56,-71.78,7.06,4.97,14.6,951.4,8.16,6.49,0.644,0.0077,0.0,13.2,53,Regular
2025-10-19,CH-07,Uchumayo,-16.504,-71.65,7.41,6.48,11.4,863.0,6.85,5.03,0.605,0.0056,8.8,16.1,63,Regular
2025-10-19,CH-06,Tiabaya,-16.468,-71.584,7.12,6.14,13.6,676.3,5.54,5.06,0.556,0.0053,0.0,16.8,62,Regular
2025-10-19,CH-08,Vitor,-16.56,-71.78,7.79,5.93,16.3,982.5,7.49,5.46,0.587,0.0076,1.2,11.6,55,Regular
2025-10-20,CH-05,Tingo,-16.4305,-71.555,7.53,7.36,9.9,650.7,5.11,2.57,0.394,0.0051,17.0,14.9,73,Buena
2025-10-20,CH-02,Chilina,-16.3815,-71.5295,7.66,8.2,5.6,378.3,1.61,1.64,0.113,0.0031,9.8,14.4,87,Buena
2025-10-22,CH-05,Tingo,-16.4305,-71.555,7.51,6.16,8.0,665.0,5.01,4.23,0.448,0.0038,0.0,17.1,72,Buena
2025-10-22,CH-04,Puente Bolognesi,-16.4018,-71.534,7.73,7.53,6.6,565.9,4.06,3.76,0.336,0.0049,22.6,16.0,76,Buena
2025-10-22,CH-06,Tiabaya,-16.468,-71.584,7.25,6.67,10.8,708.2,5.5,4.04,0.525,0.0055,0.0,12.7,68,Regular
2025-10-22,CH-04,Puente Bolognesi,-16.4018,-71.534,7.55,8.06,7.2,585.7,3.48,3.57,0.325,0.0039,7.8,13.7,77,Buena
2025-10-23,CH-01,Charcani,-16.357,-71.546,7.98,8.63,6.3,309.7,0.56,2.12,0.089,0.0016,0.0,16.6,87,Buena
2025-10-23,CH-04,Puente Bolognesi,-16.4018,-71.534,7.52,7.42,5.8,579.5,3.49,3.29,0.342,0.0046,8.2,15.2,79,Buena
2025-10-23,CH-01,Charcani,-16.357,-71.546,7.76,9.35,0.5,313.0,0.53,1.53,0.091,0.0011,0.0,13.7,95,Excelente
2025-10-23,CH-04,Puente Bolognesi,-16.4018,-71.534,7.66,7.16,9.5,532.2,3.71,3.03,0.317,0.0044,12.6,10.1,75,Buena
2025-10-25,CH-02,Chilina,-16.3815,-71.5295,7.72,8.07,4.8,358.6,0.73,1.83,0.072,0.0019,0.0,15.1,89,Buena
2025-10-25,CH-07,Uchumayo,-16.504,-71.65,7.65,6.02,8.8,830.9,7.0,6.31,0.542,0.0067,0.6,15.4,63,Regular
2025-10-26,CH-08,Vitor,-16.56,-71.78,7.17,5.63,16.5,938.3,7.64,6.47,0.548,0.0064,21.7,20.6,52,Regular
2025-10-26,CH-07,Uchumayo,-16.504,-71.65,7.35,6.22,11.5,878.1,6.34,4.53,0.539,0.007,3.8,18.8,64,Regular
2025-10-26,CH-03,Puente Grau,-16.3984,-71.5373,7.6,8.51,5.9,452.8,2.6,2.95,0.227,0.004,13.9,19.2,82,Buena
2025-10-27,CH-07,Uchumayo,-16.504,-71.65,7.37,5.6,9.5,874.1,6.44,6.27,0.577,0.0068,20.5,12.2,63,Regular
2025-10-28,CH-05,Tingo,-16.4305,-71.555,7.16,7.98,8.4,658.6,4.97,3.92,0.403,0.0049,0.0,15.9,72,Buena
2025-10-29,CH-06,Tiabaya,-16.468,-71.584,7.3,6.33,11.0,735.7,5.53,4.63,0.404,0.0076,15.0,19.2,66,Regular
2025-10-29,CH-01,Charcani,-16.357,-71.546,7.61,9.38,4.3,305.2,0.3,1.2,0.124,0.0011,0.0,12.0,92,Excelente
2025-10-30,CH-05,Tingo,-16.4305,-71.555,7.56,6.91,7.1,670.3,4.2,4.16,0.452,0.0051,8.4,10.9,75,Buena
2025-10-30,CH-06,Tiabaya,-16.468,-71.584,7.81,6.29,7.2,741.9,5.17,4.32,0.427,0.0065,15.7,18.1,72,Buena
2025-10-30,CH-07,Uchumayo,-16.504,-71.65,7.4,6.35,11.3,874.3,6.42,5.15,0.517,0.0068,0.0,19.9,63,Regular
2025-10-31,CH-04,Puente Bolognesi,-16.4018,-71.534,7.59,6.98,8.0,588.5,3.93,2.72,0.287,0.0031,0.0,16.9,77,Buena
2025-10-31,CH-06,Tiabaya,-16.468,-71.584,7.5,7.06,7.9,797.8,5.34,4.16,0.429,0.007,0.0,17.1,72,Buena
2025-10-31,CH-08,Vitor,-16.56,-71.78,6.97,5.68,16.6,904.4,7.82,4.07,0.612,0.0085,1.9,12.5,56,Regular
2025-10-31,CH-02,Chilina,-16.3815,-71.5295,7.93,8.38,0.8,386.1,1.25,2.61,0.134,0.0034,4.7,16.7,91,Excelente
2025-10-31,CH-02,Chilina,-16.3815,-71.5295,7.4,8.79,4.5,367.1,1.13,1.56,0.157,0.0026,0.0,20.2,89,Buena
2025-10-31,CH-03,Puente Grau,-16.3984,-71.5373,7.75,8.09,5.8,477.5,2.06,2.35,0.284,0.0036,14.8,18.9,84,Buena
2025-10-31,CH-06,Tiabaya,-16.468,-71.584,7.79,6.95,7.8,771.7,5.58,4.82,0.515,0.0052,0.0,12.4,70,Regular
2025-11-01,CH-05,Tingo,-16.4305,-71.555,7.49,7.23,5.6,736.1,5.04,4.63,0.356,0.0044,18.5,14.3,74,Buena
2025-11-01,CH-05,Tingo,-16.4305,-71.555,7.68,6.7,10.2,629.4,4.96,3.88,0.426,0.0048,0.0,12.9,70,Regular
2025-11-02,CH-07,Uchumayo,-16.504,-71.65,7.25,5.67,15.0,843.1,6.97,6.33,0.675,0.0086,12.1,15.2,55,Regular
2025-11-02,CH-07,Uchumayo,-16.504,-71.65,7.29,5.89,12.7,785.6,6.41,4.09,0.587,0.0076,0.0,12.6,64,Regular
2025-11-02,CH-07,Uchumayo,-16.504,-71.65,7.71,6.0,16.5,830.1,6.1,5.54,0.573,0.0086,9.6,18.4,57,Regular
2025-11-03,CH-04,Puente Bolognesi,-16.4018,-71.534,7.51,8.15,8.8,563.5,4.59,3.48,0.281,0.0045,23.1,15.3,73,Buena
2025-11-03,CH-05,Tingo,-16.4305,-71.555,7.44,6.26,10.5,670.6,4.45,3.86,0.394,0.0042,12.1,19.3,71,Buena
2025-11-03,CH-07,Uchumayo,-16.504,-71.65,7.17,6.34,14.0,823.4,6.67,4.7,0.541,0.0074,0.0,20.0,60,Regular
2025-11-03,CH-03,Puente Grau,-16.3984,-71.5373,7.63,9.04,2.5,500.5,2.97,2.76,0.231,0.0038,0.0,15.9,86,Buena
2025-11-04,CH-03,Puente Grau,-16.3984,-71.5373,7.67,6.93,4.9,523.0,3.03,3.69,0.329,0.0034,0.0,12.4,81,Buena
2025-11-04,CH-03,Puente Grau,-16.3984,-71.5373,7.77,8.02,0.5,484.8,2.93,0.9,0.226,0.0039,0.0,10.8,92,Excelente
2025-11-04,CH-05,Tingo,-16.4305,-71.555,7.79,6.53,9.6,611.6,3.74,3.15,0.42,0.0063,17.2,12.9,75,Buena
2025-11-04,CH-05,Tingo,-16.4305,-71.555,7.36,7.3,6.5,650.5,4.75,3.91,0.409,0.0049,7.9,16.5,75,Buena
2025-11-05,CH-05,Tingo,-16.4305,-71.555,7.57,7.0,5.7,688.4,4.62,2.79,0.41,0.0061,8.8,12.5,78,Buena
2025-11-06,CH-01,Charcani,-16.357,-71.546,7.86,8.98,0.8,262.3,0.7,0.51,0.093,0.0035,21.8,11.7,97,Excelente
2025-11-06,CH-05,Tingo,-16.4305,-71.555,7.4,8.0,9.3,643.3,4.03,3.29,0.337,0.0065,1.7,13.7,74,Buena
2025-11-06,CH-04,Puente Bolognesi,-16.4018,-71.534,7.47,7.89,10.5,518.5,2.94,2.54,0.308,0.005,5.3,15.6,76,Buena
2025-11-08,CH-02,Chilina,-16.3815,-71.5295,7.64,8.11,4.7,365.0,1.63,1.15,0.135,0.0037,2.5,13.7,89,Buena
2025-11-08,CH-05,Tingo,-16.4305,-71.555,7.25,6.48,8.2,623.5,4.83,4.46,0.38,0.0049,6.8,17.7,72,Buena
2025-11-08,CH-01,Charcani,-16.357,-71.546,8.0,8.66,3.8,274.6,0.05,1.54,0.166,0.0019,3.2,10.4,92,Excelente
2025-11-09,CH-02,Chilina,-16.3815,-71.5295,7.52,8.14,8.7,391.6,0.88,0.96,0.161,0.0035,9.8,15.5,86,Buena
2025-11-10,CH-05,Tingo,-16.4305,-71.555,7.59,7.89,10.5,681.8,3.91,3.73,0.405,0.0053,0.0,17.1,72,Buena
2025-11-10,CH-03,Puente Grau,-16.3984,-71.5373,7.66,8.05,8.3,430.2,2.97,2.2,0.219,0.0027,26.1,11.1,80,Buena
2025-11-10,CH-07,Uchumayo,-16.504,-71.65,7.7,6.77,13.9,882.5,6.6,5.0,0.581,0.0063,0.0,15.8,60,Regular
2025-11-11,CH-03,Puente Grau,-16.3984,-71.5373,8.04,7.62,6.4,493.7,2.04,3.12,0.241,0.0025,4.9,13.1,82,Buena
2025-11-11,CH-06,Tiabaya,-16.468,-71.584,7.13,6.25,10.8,752.3,5.99,3.79,0.418,0.006,0.0,14.9,67,Regular
2025-11-11,CH-04,Puente Bolognesi,-16.4018,-71.534,7.47,7.24,3.9,540.7,3.25,3.41,0.338,0.0046,5.8,15.7,82,Buena
2025-11-12,CH-08,Vitor,-16.56,-71.78,7.21,5.76,17.6,911.5,7.3,4.98,0.64,0.0084,0.0,15.7,54,Regular
2025-11-12,CH-08,Vitor,-16.56,-71.78,7.44,5.84,18.1,898.9,7.93,6.36,0.694,0.0068,0.0,15.2,50,Mala
2025-11-12,CH-06,Tiabaya,-16.468,-71.584,7.52,6.05,13.5,755.1,5.22,4.39,0.546,0.0048,1.8,14.5,65,Regular
2025-11-12,CH-06,Tiabaya,-16.468,-71.584,7.34,7.37,14.2,748.7,5.24,4.96,0.532,0.0051,7.7,12.0,63,Regular
2025-11-13,CH-07,Uchumayo,-16.504,-71.65,7.18,6.65,12.0,872.0,6.54,5.92,0.562,0.0064,20.9,12.7,61,Regular
2025-11-13,CH-07,Uchumayo,-16.504,-71.65,7.27,6.1,9.4,849.2,6.19,4.93,0.618,0.0074,0.2,14.7,66,Regular
2025-11-14,CH-01,Charcani,-16.357,-71.546,7.93,8.88,3.1,351.6,0.54,0.91,0.102,0.0029,0.0,19.0,93,Excelente
2025-11-14,CH-04,Puente Bolognesi,-16.4018,-71.534,7.63,7.58,8.8,544.4,3.64,1.82,0.285,0.003,4.0,11.6,79,Buena
2025-11-14,CH-04,Puente Bolognesi,-16.4018,-71.534,7.42,7.0,8.4,555.8,3.82,3.75,0.324,0.0055,1.5,16.1,75,Buena
2025-11-14,CH-01,Charcani,-16.357,-71.546,7.72,8.92,1.3,335.7,0.29,0.5,0.063,0.0023,2.8,14.3,97,Excelente
2025-11-15,CH-02,Chilina,-16.3815,-71.5295,7.73,8.13,2.9,386.4,2.27,1.65,0.131,0.0033,11.0,8.9,89,Buena
2025-11-15,CH-08,Vitor,-16.56,-71.78,7.21,5.64,14.5,909.9,7.21,5.98,0.547,0.0063,0.0,12.2,56,Regular
2025-11-16,CH-04,Puente Bolognesi,-16.4018,-71.534,7.6,8.09,7.2,583.0,3.41,3.12,0.206,0.0042,0.0,10.4,78,Buena
2025-11-17,CH-08,Vitor,-16.56,-71.78,7.13,6.23,11.2,952.6,7.16,5.83,0.706,0.0058,0.0,18.7,61,Regular
2025-11-17,CH-03,Puente Grau,-16.3984,-71.5373,7.63,8.35,4.6,445.5,2.97,1.89,0.182,0.0032,8.4,13.2,85,Buena
2025-11-17,CH-03,Puente Grau,-16.3984,-71.5373,7.48,7.83,4.1,475.7,2.58,3.07,0.23,0.004,13.3,11.2,84,Buena
2025-11-17,CH-01,Charcani,-16.357,-71.546,7.63,9.02,7.5,263.8,1.04,1.19,0.112,0.0038,0.0,17.2,87,Buena
2025-11-17,CH-06,Tiabaya,-16.468,-71.584,7.36,6.47,14.1,729.2,4.92,3.54,0.383,0.0052,9.5,17.7,66,Regular
2025-11-18,CH-08,Vitor,-16.56,-71.78,7.12,5.78,14.6,956.5,8.05,6.04,0.664,0.0076,21.4,17.6,54,Regular
2025-11-19,CH-06,Tiabaya,-16.468,-71.584,7.27,6.11,11.0,736.1,5.15,5.99,0.461,0.0065,0.0,8.0,65,Regular
2025-11-19,CH-07,Uchumayo,-16.504,-71.65,7.32,6.18,13.6,856.8,6.22,4.72,0.56,0.0064,0.6,15.4,62,Regular
2025-11-20,CH-08,Vitor,-16.56,-71.78,7.31,5.69,9.8,993.5,7.1,5.89,0.728,0.0087,0.0,14.4,62,Regular
2025-11-20,CH-07,Uchumayo,-16.504,-71.65,7.32,6.3,15.6,924.0,6.22,5.73,0.574,0.0062,15.7,14.0,57,Regular
2025-11-20,CH-02,Chilina,-16.3815,-71.5295,7.82,8.57,7.1,368.4,2.18,2.04,0.243,0.0006,31.8,20.4,83,Buena
2025-11-20,CH-04,Puente Bolognesi,-16.4018,-71.534,7.65,8.03,9.0,535.3,3.77,3.63,0.254,0.0036,7.3,14.9,74,Buena
2025-11-20,CH-04,Puente Bolognesi,-16.4018,-71.534,7.5,7.46,8.1,615.8,4.13,4.22,0.347,0.0029,0.0,13.9,74,Buena
2025-11-20,CH-05,Tingo,-16.4305,-71.555,7.22,7.25,4.0,693.3,4.61,2.69,0.353,0.0052,0.0,20.9,81,Buena
2025-11-21,CH-02,Chilina,-16.3815,-71.5295,7.88,8.31,6.9,425.6,1.76,1.14,0.174,0.0026,9.5,16.4,86,Buena
2025-11-23,CH-03,Puente Grau,-16.3984,-71.5373,7.72,8.34,5.3,470.8,2.94,2.79,0.288,0.0019,6.0,13.1,82,Buena
2025-11-24,CH-02,Chilina,-16.3815,-71.5295,7.47,8.04,8.1,397.8,1.76,1.67,0.165,0.0025,0.0,11.9,83,Buena
2025-11-24,CH-06,Tiabaya,-16.468,-71.584,7.4,6.48,10.7,743.5,5.64,4.97,0.412,0.0056,0.0,11.1,66,Regular
2025-11-24,CH-04,Puente Bolognesi,-16.4018,-71.534,7.44,7.54,9.6,599.5,2.9,2.31,0.313,0.0043,16.6,10.2,78,Buena
2025-11-25,CH-07,Uchumayo,-16.504,-71.65,6.89,6.44,8.2,832.4,6.54,5.03,0.606,0.0065,2.6,13.6,67,Regular
2025-11-25,CH-08,Vitor,-16.56,-71.78,7.15,5.91,15.4,923.0,6.92,5.02,0.646,0.007,0.0,18.6,58,Regular
2025-11-25,CH-03,Puente Grau,-16.3984,-71.5373,7.68,8.2,4.0,485.3,2.33,1.92,0.249,0.0038,9.8,14.9,87,Buena
2025-11-25,CH-05,Tingo,-16.4305,-71.555,7.8,7.43,12.3,618.2,5.74,3.94,0.37,0.0045,18.9,13.8,66,Regular
2025-11-25,CH-04,Puente Bolognesi,-16.4018,-71.534,7.5,7.76,6.6,570.0,2.7,3.97,0.301,0.0048,0.0,16.0,79,Buena
2025-11-26,CH-02,Chilina,-16.3815,-71.5295,7.99,7.64,10.3,327.7,1.04,0.71,0.132,0.0041,4.6,12.7,84,Buena
2025-11-27,CH-06,Tiabaya,-16.468,-71.584,7.56,6.69,7.3,711.9,5.63,4.47,0.492,0.005,30.8,13.9,71,Buena
2025-11-27,CH-05,Tingo,-16.4305,-71.555,7.69,7.56,8.2,642.3,4.63,3.98,0.463,0.0041,9.7,17.1,73,Buena
2025-11-27,CH-06,Tiabaya,-16.468,-71.584,7.4,6.55,11.0,787.8,5.94,4.64,0.459,0.0063,23.4,10.8,66,Regular
2025-11-27,CH-02,Chilina,-16.3815,-71.5295,7.57,8.41,3.5,398.9,1.41,0.56,0.168,0.0033,7.4,10.5,92,Excelente
2025-11-27,CH-07,Uchumayo,-16.504,-71.65,7.51,6.42,13.9,880.3,6.28,4.24,0.562,0.0075,15.5,13.6,62,Regular
2025-11-28,CH-07,Uchumayo,-16.504,-71.65,7.53,5.61,8.5,842.1,6.44,5.12,0.61,0.0061,12.7,18.7,67,Regular
2025-11-28,CH-03,Puente Grau,-16.3984,-71.5373,7.79,8.32,10.3,461.1,2.38,2.03,0.255,0.0012,0.0,15.5,79,Buena
2025-11-29,CH-08,Vitor,-16.56,-71.78,7.24,5.64,9.9,914.0,7.46,6.31,0.702,0.0091,25.7,16.5,61,Regular
2025-11-30,CH-01,Charcani,-16.357,-71.546,7.66,8.43,0.5,284.5,0.79,0.5,0.096,0.0017,8.7,13.7,97,Excelente
2025-11-30,CH-04,Puente Bolognesi,-16.4018,-71.534,7.3,7.6,9.6,581.8,3.13,2.46,0.336,0.0043,5.8,18.9,77,Buena
2025-11-30,CH-08,Vitor,-16.56,-71.78,7.29,5.86,14.7,922.4,6.91,6.14,0.62,0.0087,0.0,10.3,56,Regular
2025-12-01,CH-03,Puente Grau,-16.3984,-71.5373,7.26,7.85,11.5,475.1,1.57,1.99,0.249,0.0033,26.2,13.0,79,Buena
