Fecha,Estacion,pH,OD,Turbidez,Conductividad,Nitratos
2025-04-06,E04,7.34,6.79,4.0,494.2,0.79
2025-04-07,E01,7.82,8.63,13.1,340.6,0.12
2025-04-07,E03,7.67,8.42,8.8,402.0,0.83
2025-04-07,E08,6.99,5.68,10.9,907.8,8.69
2025-04-09,E02,7.69,7.27,11.6,452.6,1.2
2025-04-10,E02,7.55,7.53,7.0,371.2,0.59
2025-04-10,E02,7.78,8.47,9.6,368.4,1.46
2025-04-10,E03,7.8,7.83,8.1,407.1,0.21
2025-04-10,E05,7.42,6.74,11.2,512.9,1.87
2025-04-10,E05,7.46,6.17,14.4,548.4,2.26
2025-04-10,E08,6.95,5.55,7.2,896.0,8.35
2025-04-11,E01,7.84,9.33,10.1,361.5,0.76
2025-04-11,E01,8.09,8.62,8.4,250.6,0.23
2025-04-11,E07,7.17,5.69,16.8,812.7,4.83
2025-04-12,E02,7.28,8.25,7.6,296.1,1.03
2025-04-12,E03,7.27,7.72,11.9,387.5,0.69
2025-04-12,E03,7.85,8.22,10.8,380.3,0.91
2025-04-12,E04,7.32,6.57,12.4,481.6,1.04
2025-04-12,E07,7.27,5.24,3.7,803.6,5.46
2025-04-14,E06,7.63,6.22,8.6,659.7,3.05
2025-04-15,E03,7.55,7.95,12.6,418.3,0.88
2025-04-15,E06,6.9,6.15,11.8,652.0,3.05
2025-04-15,E06,7.5,5.67,11.9,667.9,2.7
2025-04-16,E02,7.81,8.26,7.1,353.6,0.36
2025-04-16,E03,7.54,8.31,14.7,395.1,0.8
2025-04-17,E04,7.64,7.39,10.0,478.7,1.83
2025-04-17,E05,7.46,6.44,7.8,560.2,2.36
2025-04-17,E05,7.57,7.55,15.5,574.8,1.9
2025-04-18,E01,7.77,8.76,8.1,357.6,0.61
2025-04-19,E02,7.67,8.51,6.3,347.8,0.71
2025-04-20,E01,7.5,8.1,9.8,272.5,0.57
2025-04-20,E02,7.49,8.64,11.1,376.8,0.62
2025-04-20,E02,7.81,8.84,6.3,282.3,0.69
2025-04-20,E07,7.08,5.83,12.7,785.7,5.68
2025-04-20,E08,7.27,5.76,14.6,958.1,7.74
2025-04-21,E02,7.7,8.71,7.0,382.0,0.19
2025-04-21,E02,7.39,8.07,5.4,446.2,1.0
2025-04-21,E03,7.28,8.04,13.7,433.1,0.78
2025-04-22,E01,7.72,8.02,3.5,317.6,0.95
2025-04-22,E02,7.88,8.57,2.3,378.3,0.42
2025-04-23,E01,7.66,8.57,4.9,348.3,0.05
2025-04-23,E04,7.12,7.66,8.2,514.9,1.61
2025-04-24,E01,8.02,8.96,6.7,290.9,0.94
2025-04-24,E03,7.79,8.17,10.2,407.9,0.37
2025-04-24,E06,7.15,6.68,9.6,661.0,4.01
2025-04-26,E03,7.42,8.81,8.4,380.3,0.97
2025-04-27,E02,7.63,9.29,1.8,381.0,0.77
2025-04-27,E07,6.95,5.86,11.4,823.6,6.22
2025-04-28,E03,7.84,7.93,11.8,433.6,0.58
2025-04-28,E05,7.45,6.41,12.3,584.9,2.63
2025-04-28,E08,6.78,5.61,12.2,971.1,8.45
2025-04-29,E06,7.17,5.99,16.1,711.3,4.41
2025-04-29,E08,7.25,5.47,10.4,975.3,8.72
2025-04-30,E02,7.86,7.95,5.7,346.9,0.68
2025-04-30,E08,7.36,6.42,12.1,910.6,7.84
2025-05-01,E04,7.62,7.95,1.0,531.6,1.61
2025-05-02,E05,7.48,6.82,10.8,536.7,2.35
2025-05-02,E05,7.29,6.23,6.0,649.0,1.5
2025-05-03,E03,8.03,8.15,9.0,486.5,0.2
2025-05-04,E01,7.71,8.54,9.4,321.0,0.71
2025-05-04,E02,7.23,8.94,11.4,356.1,0.54
2025-05-04,E04,7.53,7.19,9.2,523.4,0.99
2025-05-04,E04,7.68,8.0,9.2,429.2,1.26
2025-05-04,E05,7.32,7.14,12.2,535.1,2.19
2025-05-04,E07,7.29,6.02,15.6,788.0,5.78
2025-05-05,E02,7.6,8.31,8.0,372.7,0.69
2025-05-05,E05,7.15,6.61,7.7,591.8,2.14
2025-05-05,E08,7.44,4.62,12.3,893.4,8.13
2025-05-06,E01,7.74,8.66,9.3,305.7,0.59
2025-05-06,E03,7.63,8.26,8.8,401.0,1.0
2025-05-06,E03,7.25,7.25,9.3,388.9,1.21
2025-05-06,E04,7.43,7.42,11.5,525.4,1.89
2025-05-06,E04,7.42,7.19,7.8,486.4,1.86
2025-05-06,E06,7.16,7.11,8.3,648.6,3.37
2025-05-06,E07,7.4,5.9,9.6,828.6,5.99
2025-05-06,E08,7.28,6.07,3.6,984.6,8.41
2025-05-07,E06,7.51,6.1,13.6,670.3,2.67
2025-05-07,E08,7.44,6.03,7.0,924.4,8.48
2025-05-08,E01,7.77,9.94,7.8,300.4,0.67
2025-05-08,E03,7.52,7.46,14.2,447.6,1.49
2025-05-08,E04,7.28,7.81,11.1,489.6,1.04
2025-05-08,E05,7.34,6.2,5.9,578.7,2.42
2025-05-08,E06,7.19,6.29,12.9,653.8,3.02
2025-05-09,E01,7.78,8.63,2.5,327.8,0.05
2025-05-09,E02,7.6,8.23,7.8,359.9,0.8
2025-05-11,E01,7.69,9.25,8.7,281.2,0.77
2025-05-11,E01,8.03,9.57,9.8,362.1,0.7
2025-05-11,E05,7.21,7.11,3.7,604.6,1.8
2025-05-11,E07,7.59,6.91,12.7,812.0,5.69
2025-05-12,E03,7.71,8.62,15.9,416.0,1.3
2025-05-13,E03,7.33,8.45,3.4,403.8,1.98
2025-05-13,E05,7.13,6.33,11.2,625.0,2.01
2025-05-13,E07,7.35,6.92,12.4,782.0,5.11
2025-05-13,E08,7.24,5.14,15.0,978.2,7.83
2025-05-14,E02,7.89,8.68,12.4,376.8,0.33
2025-05-14,E06,7.41,6.62,9.5,673.9,3.13
2025-05-14,E07,7.35,6.07,12.9,782.5,5.95
2025-05-14,E07,7.17,5.67,9.5,767.1,5.35
2025-05-14,E07,7.01,6.52,7.3,829.2,5.76
2025-05-15,E04,7.19,7.28,11.6,484.5,0.64
2025-05-16,E01,8.06,8.36,3.7,340.7,0.05
2025-05-16,E02,7.77,8.34,1.3,394.0,0.98
2025-05-17,E02,7.38,7.98,11.3,373.1,1.38
2025-05-17,E06,7.27,7.19,4.2,713.7,2.93
2025-05-17,E06,7.15,6.12,10.6,645.1,3.71
2025-05-17,E08,7.26,5.71,18.3,984.4,8.68
2025-05-18,E04,7.34,7.4,7.9,490.3,0.85
2025-05-18,E06,7.28,6.84,11.7,633.9,3.27
2025-05-20,E03,7.77,8.24,10.0,441.4,0.97
2025-05-21,E01,7.44,8.42,10.1,319.6,0.47
2025-05-21,E04,7.44,7.48,8.9,452.6,0.77
2025-05-21,E06,7.21,6.84,12.9,666.7,3.5
2025-05-22,E02,7.67,8.18,8.9,333.7,0.24
2025-05-22,E02,7.81,8.31,8.3,377.0,0.49
2025-05-22,E07,7.02,5.74,10.4,810.4,5.42
2025-05-23,E01,7.59,9.47,2.9,410.1,0.25
2025-05-23,E03,7.83,8.03,6.7,406.9,0.65
2025-05-23,E06,7.43,6.6,18.4,634.7,3.49
2025-05-23,E08,7.23,4.93,11.0,960.9,8.35
2025-05-24,E01,7.73,8.51,9.0,277.0,0.46
2025-05-24,E05,7.5,7.1,9.1,576.7,1.83
2025-05-24,E06,7.44,7.39,9.4,633.1,3.72
2025-05-24,E06,7.51,5.97,15.6,638.7,2.91
2025-05-26,E02,7.78,8.77,11.5,421.1,0.37
2025-05-26,E07,7.26,5.98,13.0,814.2,5.63
2025-05-26,E07,7.28,5.93,12.5,773.3,5.58
2025-05-27,E01,7.62,8.9,4.7,377.9,0.16
2025-05-27,E03,7.57,8.05,8.0,421.1,1.24
2025-05-27,E04,7.78,7.21,5.7,524.9,1.39
2025-05-27,E04,7.17,7.54,10.1,536.9,0.99
2025-05-27,E05,7.23,6.51,10.8,516.8,1.27
2025-05-27,E05,7.3,7.63,10.0,532.7,1.8
2025-05-28,E01,7.8,8.33,6.1,361.7,0.91
2025-05-28,E03,7.28,7.89,7.9,433.7,0.6
2025-05-28,E04,7.61,6.62,7.2,496.3,1.54
2025-05-28,E04,7.51,7.58,7.2,530.7,1.67
2025-05-28,E08,7.1,5.8,13.0,914.7,8.36
2025-05-28,E08,7.15,5.18,10.5,955.7,8.13
2025-05-29,E02,7.72,8.28,11.8,399.5,0.39
2025-05-29,E03,7.88,8.01,8.8,396.4,1.47
2025-05-30,E04,7.43,6.95,9.3,512.1,0.94
2025-05-30,E05,7.4,8.18,8.2,565.1,1.62
2025-05-30,E06,7.53,6.82,8.6,668.4,2.53
2025-05-30,E07,7.24,5.44,8.3,809.7,5.73
2025-05-30,E07,7.1,6.03,11.5,819.2,5.71
2025-05-30,E07,7.28,6.19,10.4,783.8,5.53
2025-05-31,E04,7.38,7.57,4.4,461.2,1.63
2025-05-31,E05,7.35,7.1,6.1,538.4,1.99
2025-05-31,E06,7.15,7.39,12.1,635.6,4.19
2025-05-31,E08,6.98,5.06,8.6,969.7,7.96
2025-05-31,E08,6.92,5.3,15.0,948.6,8.85
2025-06-01,E04,7.7,7.61,9.8,489.7,1.19
2025-06-01,E07,7.11,5.8,4.2,752.7,5.99
2025-06-02,E02,7.89,7.6,9.8,323.1,0.61
2025-06-02,E06,7.41,6.7,16.4,681.1,3.53
2025-06-02,E07,7.29,6.45,2.6,821.9,6.05
2025-06-03,E04,7.51,7.81,11.2,517.1,0.76
2025-06-03,E06,7.54,6.57,11.6,680.2,4.22
2025-06-03,E06,7.67,5.96,10.8,629.3,3.66
2025-06-03,E08,7.15,5.74,8.6,948.7,7.4
2025-06-03,E08,7.25,4.96,13.0,980.1,7.04
2025-06-05,E01,8.22,8.9,1.6,260.1,0.47
2025-06-05,E03,7.58,8.12,14.8,390.7,0.89
2025-06-05,E07,6.97,5.76,16.4,746.5,5.05
2025-06-06,E04,7.34,7.16,11.1,448.1,1.33
2025-06-08,E03,7.6,7.43,11.0,408.9,0.71
2025-06-08,E05,7.3,7.89,9.3,476.7,2.27
2025-06-09,E05,7.49,6.58,8.9,586.3,1.8
2025-06-09,E05,7.34,6.36,10.7,568.7,1.87
2025-06-09,E07,7.35,6.34,13.8,800.4,5.24
2025-06-09,E08,7.17,5.79,10.1,993.2,7.87
2025-06-10,E02,7.44,8.33,9.9,326.6,0.49
2025-06-10,E06,7.36,6.34,12.1,701.2,3.56
2025-06-10,E06,7.42,6.8,8.4,689.9,3.57
2025-06-10,E07,7.22,5.71,12.9,769.3,5.76
2025-06-11,E02,7.86,8.87,9.9,355.3,0.49
2025-06-11,E02,7.77,7.96,7.1,355.0,0.69
2025-06-11,E03,7.2,8.76,9.9,386.1,1.01
2025-06-11,E04,7.14,7.32,8.5,530.4,1.12
2025-06-11,E06,7.01,6.81,11.3,678.0,3.53
2025-06-12,E04,7.41,8.55,13.8,485.6,0.97
2025-06-12,E08,6.92,5.63,12.6,964.5,7.75
2025-06-13,E05,7.25,7.08,12.9,601.0,1.35
2025-06-13,E06,7.24,6.57,11.0,695.7,3.62
2025-06-14,E02,7.75,7.94,10.4,381.0,1.1
2025-06-14,E04,7.7,8.16,6.6,483.5,1.41
2025-06-14,E06,7.54,6.21,8.2,663.4,3.41
2025-06-14,E07,7.29,6.34,14.0,735.1,5.65
2025-06-15,E02,7.96,8.67,8.7,325.0,0.39
2025-06-15,E05,7.32,7.58,5.4,559.7,2.4
2025-06-16,E01,7.97,9.0,16.0,328.5,0.05
2025-06-16,E03,7.45,8.42,13.7,396.3,0.38
2025-06-17,E03,7.83,8.66,7.8,406.3,0.27
2025-06-17,E05,7.37,8.1,12.6,499.4,2.25
2025-06-17,E07,7.07,7.11,15.6,745.6,5.91
2025-06-18,E01,7.68,9.47,6.9,331.2,0.9
2025-06-18,E08,7.24,4.89,12.4,965.4,7.6
2025-06-19,E01,7.66,8.84,8.9,341.9,0.95
2025-06-19,E03,8.21,8.39,1.8,383.8,0.42
2025-06-20,E04,7.6,7.24,9.2,541.0,1.1
2025-06-20,E04,7.32,7.19,7.9,487.7,1.3
2025-06-20,E07,7.17,6.13,5.6,832.5,5.81
2025-06-20,E07,6.9,5.87,11.3,804.1,5.02
2025-06-20,E08,6.72,6.17,2.9,975.8,8.46
2025-06-21,E05,7.68,6.3,11.4,559.0,2.48
2025-06-21,E05,7.41,7.8,8.6,575.7,1.34
2025-06-22,E04,7.62,7.54,9.7,519.5,1.35
2025-06-23,E01,8.07,8.86,1.7,358.9,0.31
2025-06-23,E04,7.25,7.77,7.1,439.7,1.59
2025-06-23,E05,7.58,7.12,14.4,543.6,1.74
2025-06-23,E07,7.52,6.25,14.8,809.7,5.52
2025-06-23,E08,7.19,5.37,12.0,923.9,7.42
2025-06-23,E08,7.16,5.57,13.5,930.0,8.24
2025-06-24,E01,7.74,8.48,4.1,290.2,0.05
2025-06-24,E08,7.07,5.0,19.1,937.3,6.96
2025-06-26,E05,7.38,6.78,5.6,559.8,2.01
2025-06-26,E08,6.71,5.42,11.1,927.2,8.29
2025-06-27,E08,7.21,5.53,10.6,928.0,7.17
2025-06-28,E01,8.05,9.72,6.4,332.2,0.1
2025-06-28,E01,7.47,7.89,7.0,275.0,0.58
2025-06-28,E02,7.96,9.04,3.8,371.6,0.46
2025-06-28,E03,7.8,8.13,9.4,441.9,1.18
2025-06-28,E08,7.05,5.97,10.0,914.3,7.82
2025-06-29,E01,7.89,9.13,7.1,377.5,0.58
2025-06-29,E02,7.97,8.34,2.9,344.8,0.48
2025-06-29,E02,7.79,8.46,10.1,349.2,0.21
2025-06-30,E01,7.67,8.46,0.9,303.9,0.13
2025-06-30,E02,7.86,7.89,6.0,342.8,0.34
2025-06-30,E03,7.46,7.92,12.4,433.1,0.98
2025-06-30,E06,7.39,6.13,16.5,661.7,3.81
2025-07-01,E02,7.77,8.8,9.1,348.2,0.4
2025-07-01,E06,7.26,5.64,11.7,688.4,3.39
2025-07-02,E02,7.82,7.9,7.6,326.3,0.05
2025-07-02,E04,7.39,6.99,12.5,448.7,1.98
2025-07-03,E01,7.72,9.31,9.4,280.0,0.83
2025-07-03,E07,7.5,5.55,13.1,787.0,6.0
2025-07-04,E03,7.7,7.61,4.5,358.8,1.5
2025-07-04,E03,7.86,7.72,10.9,425.5,0.31
2025-07-04,E03,7.94,8.04,5.4,416.4,0.77
2025-07-04,E04,7.44,8.32,9.4,485.6,1.3
2025-07-05,E02,7.9,7.66,9.0,351.2,0.45
2025-07-05,E08,7.14,5.32,10.6,916.5,8.13
2025-07-06,E02,7.69,7.93,15.8,377.1,0.5
2025-07-06,E04,7.71,7.55,5.4,447.1,1.41
2025-07-06,E05,7.59,6.83,10.2,588.7,2.48
2025-07-06,E07,7.2,5.23,13.1,819.2,5.26
2025-07-06,E07,7.22,5.72,10.8,773.1,5.42
2025-07-07,E03,7.68,8.75,6.3,479.2,1.15
2025-07-09,E01,7.75,8.99,6.3,326.9,0.58
2025-07-09,E03,7.55,9.09,10.5,400.4,1.24
2025-07-10,E03,7.27,8.5,7.3,438.9,1.0
2025-07-10,E05,7.31,6.88,9.5,581.1,2.55
2025-07-10,E06,7.22,6.18,12.0,664.6,3.81
2025-07-11,E03,7.85,9.05,9.0,402.1,0.85
2025-07-11,E03,7.81,9.19,12.7,409.6,1.32
2025-07-11,E03,7.66,7.74,6.2,412.5,0.71
2025-07-11,E05,7.71,7.36,7.2,572.2,2.23
2025-07-12,E03,7.55,7.0,10.3,376.6,1.02
2025-07-12,E03,7.65,8.51,8.9,447.4,0.74
2025-07-12,E08,7.0,4.87,15.0,976.3,8.16
2025-07-13,E01,7.85,9.56,4.2,322.9,0.96
2025-07-13,E04,7.51,8.91,2.0,478.5,0.72
2025-07-13,E05,7.74,7.0,6.2,526.4,1.89
2025-07-13,E07,7.63,6.22,13.3,811.4,5.6
2025-07-14,E01,7.72,8.44,8.8,270.5,0.28
2025-07-14,E02,7.51,8.31,12.6,344.4,0.24
2025-07-15,E05,7.45,6.77,11.2,520.8,1.44
2025-07-15,E06,7.37,6.14,7.2,644.0,4.11
2025-07-15,E06,7.06,6.85,8.5,626.3,3.42
2025-07-15,E07,7.33,6.12,12.6,804.8,5.38
2025-07-15,E08,6.82,5.7,9.7,953.2,7.6
2025-07-16,E03,7.72,8.18,3.9,420.7,1.28
2025-07-16,E04,7.34,8.07,5.3,522.3,1.46
2025-07-17,E01,8.01,8.7,6.4,340.5,0.12
2025-07-17,E01,7.9,9.56,8.2,255.7,0.54
2025-07-17,E02,7.44,8.74,8.0,405.9,0.24
2025-07-17,E04,7.7,7.67,9.6,523.6,1.31
2025-07-17,E05,7.01,6.29,9.3,489.2,1.24
2025-07-18,E01,7.75,8.33,4.7,295.7,0.63
2025-07-18,E02,7.72,9.34,9.1,370.0,0.27
2025-07-18,E03,7.63,8.3,16.1,459.5,0.67
2025-07-18,E06,7.35,5.06,11.1,704.2,3.13
2025-07-18,E06,7.33,6.52,14.8,654.8,2.74
2025-07-18,E06,7.14,6.69,11.6,682.4,3.76
2025-07-18,E08,6.88,4.85,13.1,948.8,7.59
2025-07-19,E04,7.5,6.81,8.5,484.5,1.37
2025-07-19,E05,7.39,7.08,12.0,565.7,1.76
2025-07-19,E07,7.67,6.23,12.9,793.5,5.42
2025-07-19,E08,6.83,5.15,18.4,975.0,7.82
2025-07-20,E02,7.92,7.87,5.8,379.3,0.72
2025-07-20,E02,7.63,8.54,2.7,362.1,0.37
2025-07-20,E04,7.36,7.75,12.4,528.7,0.96
2025-07-20,E04,7.68,7.22,12.4,495.1,1.6
2025-07-20,E04,7.48,7.8,7.5,519.6,1.71
2025-07-20,E05,7.1,6.47,12.9,580.7,2.59
2025-07-20,E06,7.07,6.49,8.2,709.0,3.54
2025-07-20,E07,7.16,5.8,13.3,815.4,6.32
2025-07-20,E08,7.3,4.98,14.2,903.1,7.75
2025-07-21,E01,7.81,8.98,7.0,308.6,0.64
2025-07-21,E04,7.51,6.94,14.3,437.8,1.55
2025-07-21,E08,6.93,5.27,12.6,981.8,7.46
2025-07-22,E02,7.64,8.67,5.6,361.3,0.57
2025-07-22,E04,7.76,7.45,5.2,512.1,1.25
2025-07-22,E05,7.66,7.42,4.0,554.7,1.72
2025-07-22,E07,7.21,5.87,17.0,797.8,5.18
2025-07-23,E01,7.63,8.56,8.4,300.1,0.05
2025-07-23,E01,7.81,9.18,8.9,329.8,0.42
2025-07-23,E01,8.2,8.81,11.5,345.6,0.46
2025-07-23,E02,7.59,7.67,8.1,375.5,1.1
2025-07-23,E03,7.68,7.82,7.5,436.5,1.48
2025-07-23,E06,7.12,7.28,12.6,736.7,2.86
2025-07-24,E01,7.87,8.4,8.3,240.3,0.05
2025-07-24,E03,7.71,8.13,8.4,436.7,0.72
2025-07-24,E05,7.44,6.69,11.8,605.2,2.27
2025-07-24,E07,7.34,5.8,11.1,775.2,4.96
2025-07-25,E01,8.21,8.65,9.9,271.3,0.88
2025-07-27,E03,7.67,7.75,9.5,436.7,0.79
2025-07-27,E06,7.29,6.41,9.6,659.5,3.85
2025-07-27,E06,7.31,7.0,10.6,650.7,3.78
2025-07-28,E05,7.04,6.66,10.4,546.4,2.16
2025-07-28,E06,7.24,7.57,10.5,700.7,3.34
2025-07-29,E04,7.36,7.23,14.9,484.7,1.48
2025-07-30,E02,7.89,7.49,1.9,372.7,0.93
2025-07-30,E03,7.5,8.15,9.6,421.7,0.49
2025-07-30,E03,7.64,7.76,10.2,429.8,1.48
2025-07-30,E06,7.31,5.75,9.3,620.7,3.8
2025-07-31,E02,7.96,8.19,9.9,293.0,0.96
2025-07-31,E03,7.48,7.58,11.3,387.8,1.07
2025-08-01,E01,7.86,9.94,6.4,332.7,0.86
2025-08-01,E01,7.48,8.14,5.8,365.8,0.19
2025-08-01,E03,7.8,7.83,10.1,384.3,0.99
2025-08-01,E06,7.19,6.06,12.8,632.5,3.02
2025-08-02,E04,7.07,8.0,13.6,556.1,1.49
2025-08-03,E04,7.61,6.73,8.1,490.2,1.81
2025-08-04,E01,7.81,8.5,6.2,322.0,0.71
2025-08-04,E02,7.92,8.65,4.8,379.9,1.08
2025-08-04,E03,7.59,8.0,10.2,318.4,1.8
2025-08-04,E03,7.26,7.1,8.9,450.2,0.35
2025-08-04,E06,7.77,6.3,9.4,712.3,3.25
2025-08-05,E03,7.61,7.62,6.5,459.5,1.18
2025-08-05,E04,7.42,6.95,10.6,516.4,1.26
2025-08-06,E01,8.08,8.57,7.3,307.9,0.05
2025-08-06,E04,7.5,6.87,10.7,524.6,1.6
2025-08-06,E07,7.24,6.07,13.3,745.5,4.88
2025-08-06,E07,7.15,5.43,12.7,817.1,5.33
2025-08-07,E02,7.86,8.27,7.9,329.1,0.67
2025-08-07,E06,7.04,6.57,10.9,623.3,3.56
2025-08-08,E03,7.48,8.02,7.7,408.5,0.05
2025-08-08,E05,7.53,7.52,12.8,570.1,1.58
2025-08-08,E07,7.17,6.98,10.7,776.6,5.55
2025-08-08,E07,7.03,6.38,9.6,751.6,5.78
2025-08-08,E08,6.93,6.03,10.3,981.9,8.35
2025-08-09,E03,7.85,6.89,5.5,408.7,1.6
2025-08-10,E05,7.6,7.57,16.6,552.8,2.34
2025-08-10,E07,6.94,5.78,9.2,811.0,5.24
2025-08-11,E01,7.94,8.25,6.3,329.3,0.54
2025-08-11,E02,7.93,8.79,9.1,363.1,0.12
2025-08-11,E04,7.59,8.36,11.8,472.4,0.69
2025-08-11,E07,7.24,6.33,13.0,786.5,5.45
2025-08-12,E04,7.48,7.61,8.8,589.5,2.17
2025-08-13,E01,7.74,8.47,4.9,242.5,0.87
2025-08-13,E02,7.79,7.23,6.1,346.5,0.57
2025-08-13,E05,7.58,6.88,4.7,506.5,2.02
2025-08-13,E05,7.57,6.51,0.5,526.9,1.85
2025-08-14,E01,7.79,8.98,4.0,302.0,0.08
2025-08-14,E06,7.43,6.2,13.3,633.0,4.06
2025-08-14,E07,6.92,6.5,14.3,799.9,5.79
2025-08-15,E04,7.27,8.01,9.6,529.4,1.23
2025-08-15,E07,7.44,6.34,17.6,757.3,5.77
2025-08-15,E08,6.94,6.43,13.5,925.4,8.17
2025-08-16,E04,7.26,7.62,12.0,545.3,1.7
2025-08-16,E04,7.34,7.32,13.9,552.0,1.17
2025-08-16,E07,7.16,6.43,5.2,751.0,5.35
2025-08-16,E07,7.07,6.15,12.0,781.1,5.82
2025-08-17,E01,8.11,8.65,4.3,311.8,0.06
2025-08-17,E03,7.32,8.22,13.4,459.7,0.79
2025-08-17,E04,7.85,7.54,12.7,507.7,1.85
2025-08-17,E07,7.17,5.91,7.0,802.7,5.54
2025-08-18,E01,7.91,8.46,8.1,274.8,0.29
2025-08-18,E01,7.93,8.26,1.5,249.7,0.05
2025-08-19,E01,7.69,8.61,8.4,340.0,0.09
2025-08-19,E03,7.58,7.79,13.1,439.3,0.93
2025-08-19,E03,7.76,7.88,7.7,444.5,1.19
2025-08-19,E06,7.25,7.06,12.7,633.4,3.68
2025-08-20,E05,7.57,6.51,9.6,520.2,2.44
2025-08-21,E02,7.92,8.09,10.1,359.8,1.22
2025-08-21,E03,7.67,7.33,13.0,461.9,1.17
2025-08-21,E07,7.39,6.94,17.6,829.7,5.35
2025-08-21,E08,7.15,4.94,16.2,972.1,7.85
2025-08-21,E08,7.35,5.39,13.0,935.5,7.75
2025-08-22,E05,7.68,6.58,8.2,590.7,1.67
2025-08-23,E01,7.65,8.64,11.8,306.4,0.46
2025-08-23,E03,7.65,7.76,10.9,375.7,0.59
2025-08-24,E04,7.34,6.75,7.4,480.8,1.28
2025-08-25,E01,7.84,9.3,11.0,275.0,0.05
2025-08-25,E03,7.45,8.51,6.4,414.4,1.38
2025-08-26,E05,7.12,6.56,10.0,583.3,2.25
2025-08-26,E08,7.08,5.72,16.6,983.7,8.06
2025-08-26,E08,6.92,5.78,8.7,938.7,7.35
2025-08-27,E01,7.66,8.46,6.5,292.2,0.05
2025-08-27,E04,7.57,7.29,8.8,484.8,1.6
2025-08-27,E08,7.09,5.74,12.6,895.1,8.4
2025-08-28,E01,7.99,9.04,7.6,354.4,1.17
2025-08-28,E02,7.93,8.28,11.6,372.0,0.96
2025-08-29,E03,7.28,8.5,12.2,408.6,0.88
2025-08-29,E03,7.6,7.8,9.6,470.1,0.82
2025-08-29,E03,7.56,7.42,4.9,417.2,0.56
2025-08-29,E05,7.5,7.46,2.6,614.5,1.93
2025-08-29,E05,7.38,7.08,8.8,532.2,2.35
2025-08-29,E07,7.28,6.46,12.0,813.6,5.18
2025-08-29,E08,6.94,5.34,13.5,885.4,8.01
2025-08-29,E08,7.28,6.04,9.9,975.0,8.06
2025-08-29,E08,6.79,5.09,10.2,941.5,7.95
2025-08-30,E01,7.76,9.23,6.5,337.3,1.13
2025-08-30,E02,7.63,8.21,5.0,401.4,0.72
2025-08-31,E02,7.54,8.51,5.6,324.7,1.28
2025-08-31,E06,7.43,6.39,11.6,683.8,3.04
2025-09-01,E04,7.38,7.7,9.0,463.7,1.83
2025-09-01,E08,7.01,4.86,10.5,930.9,7.5
2025-09-02,E03,7.6,8.65,7.7,394.6,1.3
2025-09-02,E03,8.04,8.74,17.1,444.6,0.85
2025-09-02,E04,7.42,7.21,11.5,469.9,1.39
2025-09-02,E08,6.98,5.17,11.6,1001.5,7.94
2025-09-02,E08,7.28,4.96,12.4,880.9,7.95
2025-09-03,E07,7.23,5.63,12.0,837.1,5.67
2025-09-03,E08,7.52,5.72,16.3,923.6,8.79
2025-09-04,E03,7.94,7.79,10.4,420.8,0.9
2025-09-04,E05,7.49,6.95,9.1,552.5,2.43
2025-09-04,E05,7.59,6.61,7.4,585.2,1.58
2025-09-05,E08,7.37,5.28,9.7,910.5,7.95
2025-09-06,E02,7.49,8.57,6.9,361.0,1.15
2025-09-06,E03,7.78,8.41,5.1,508.2,0.91
2025-09-06,E05,7.5,6.48,9.0,580.4,1.47
2025-09-06,E08,7.62,5.53,12.2,955.9,8.2
2025-09-07,E01,7.86,8.77,5.6,275.4,0.62
2025-09-07,E03,7.45,7.49,9.8,379.6,0.67
2025-09-07,E04,7.54,7.83,11.5,498.5,1.57
2025-09-07,E07,7.05,5.78,13.5,842.4,5.0
2025-09-07,E08,7.07,6.41,11.2,936.8,8.4
2025-09-08,E05,7.32,6.61,7.4,599.4,1.34
2025-09-08,E06,7.32,5.73,12.7,663.2,3.71
2025-09-09,E02,7.65,8.0,9.8,341.9,0.9
2025-09-09,E02,7.57,8.79,9.7,305.5,0.77
2025-09-09,E02,7.65,8.4,6.8,342.3,1.08
2025-09-09,E03,7.89,8.55,9.0,421.2,1.18
2025-09-09,E04,7.46,7.5,12.5,469.8,1.59
2025-09-09,E05,7.18,8.26,6.4,545.3,1.27
2025-09-09,E06,7.25,6.1,7.8,623.2,2.73
2025-09-09,E06,7.4,5.88,18.4,635.4,3.3
2025-09-10,E05,7.23,6.34,3.8,615.0,1.66
2025-09-11,E01,7.7,9.22,7.4,285.5,0.5
2025-09-11,E04,7.45,7.36,8.3,479.5,1.81
2025-09-11,E05,7.18,6.97,9.1,563.4,2.96
2025-09-11,E08,7.03,5.85,19.0,1009.9,7.37
2025-09-13,E01,7.98,9.57,4.9,336.8,0.35
2025-09-13,E03,7.92,7.46,4.4,416.9,1.27
2025-09-13,E06,7.17,6.06,8.7,627.4,3.33
2025-09-14,E05,7.64,6.48,10.6,552.4,1.92
2025-09-14,E06,7.18,6.24,8.8,659.7,3.5
2025-09-15,E04,7.59,7.69,12.5,560.4,1.81
2025-09-16,E02,7.37,9.75,8.4,387.3,0.34
2025-09-16,E02,7.88,7.9,12.4,348.3,0.81
2025-09-16,E08,6.94,4.8,12.4,978.8,7.97
2025-09-17,E02,7.85,7.73,12.6,357.7,1.2
2025-09-17,E04,7.56,7.33,7.8,435.0,1.36
